userId,movieId,rating,timestamp,rating_datetime
4,1028,5.0,949949638,2000-02-07 18:53:58
4,1030,5.0,949896377,2000-02-07 04:06:17
4,1031,5.0,949896377,2000-02-07 04:06:17
4,1032,5.0,949949538,2000-02-07 18:52:18
4,1033,5.0,949949638,2000-02-07 18:53:58
4,1036,5.0,949896244,2000-02-07 04:04:04
4,1073,5.0,949919372,2000-02-07 10:29:32
4,1079,5.0,949811523,2000-02-06 04:32:03
4,1089,5.0,949895732,2000-02-07 03:55:32
4,1097,5.0,949778771,2000-02-05 19:26:11
4,1125,5.0,949919399,2000-02-07 10:29:59
4,1127,5.0,949896275,2000-02-07 04:04:35
4,1136,5.0,949919372,2000-02-07 10:29:32
4,1194,5.0,949919419,2000-02-07 10:30:19
4,1196,5.0,949779173,2000-02-05 19:32:53
4,1197,5.0,949811490,2000-02-06 04:31:30
4,1198,5.0,949779173,2000-02-05 19:32:53
4,1200,5.0,949896244,2000-02-07 04:04:04
4,1206,5.0,949896159,2000-02-07 04:02:39
4,1208,5.0,949779173,2000-02-05 19:32:53
4,1210,5.0,949778714,2000-02-05 19:25:14
4,1213,5.0,949895708,2000-02-07 03:55:08
4,1214,5.0,949810261,2000-02-06 04:11:01
4,1219,5.0,949779173,2000-02-05 19:32:53
4,1220,5.0,949811523,2000-02-06 04:32:03
4,1222,5.0,949918693,2000-02-07 10:18:13
4,1225,5.0,949779173,2000-02-05 19:32:53
4,1230,5.0,949919372,2000-02-07 10:29:32
4,1240,5.0,949896244,2000-02-07 04:04:04
4,1243,5.0,949919519,2000-02-07 10:31:59
4,1257,5.0,949811602,2000-02-06 04:33:22
4,1258,5.0,949918743,2000-02-07 10:19:03
4,1259,4.0,949811559,2000-02-06 04:32:39
4,1265,5.0,949919591,2000-02-07 10:33:11
4,1270,5.0,949811523,2000-02-06 04:32:03
4,1278,5.0,949919372,2000-02-07 10:29:32
4,1282,5.0,949949396,2000-02-07 18:49:56
4,1285,4.0,949811559,2000-02-06 04:32:39
4,1288,5.0,949811490,2000-02-06 04:31:30
4,1291,5.0,949918743,2000-02-07 10:19:03
4,1298,4.0,949918927,2000-02-07 10:22:07
4,1307,4.0,949811602,2000-02-06 04:33:22
4,1332,4.0,949896275,2000-02-07 04:04:35
4,1334,5.0,949982274,2000-02-08 03:57:54
4,1344,5.0,949919247,2000-02-07 10:27:27
4,1356,4.0,949810582,2000-02-06 04:16:22
4,1371,4.0,949810302,2000-02-06 04:11:42
4,1372,3.0,949920004,2000-02-07 10:40:04
4,1374,4.0,949918787,2000-02-07 10:19:47
4,1376,3.0,949918904,2000-02-07 10:21:44
4,1377,3.0,949810688,2000-02-06 04:18:08
4,1380,5.0,949896377,2000-02-07 04:06:17
4,1387,5.0,949810261,2000-02-06 04:11:01
4,1388,4.0,949810302,2000-02-06 04:11:42
4,1396,5.0,949895772,2000-02-07 03:56:12
4,1544,3.0,949811230,2000-02-06 04:27:10
4,1580,5.0,949919978,2000-02-07 10:39:38
4,1663,4.0,949811559,2000-02-06 04:32:39
4,1674,5.0,949896244,2000-02-07 04:04:04
4,1805,1.0,949895864,2000-02-07 03:57:44
4,1858,5.0,949919738,2000-02-07 10:35:38
4,1917,4.0,949810688,2000-02-06 04:18:08
4,1918,2.0,949895956,2000-02-07 03:59:16
4,1953,5.0,949810261,2000-02-06 04:11:01
4,1954,5.0,949810261,2000-02-06 04:11:01
4,1961,5.0,949918743,2000-02-07 10:19:03
4,1967,3.0,949949538,2000-02-07 18:52:18
4,1968,5.0,949811559,2000-02-06 04:32:39
4,1994,5.0,949896309,2000-02-07 04:05:09
4,2000,5.0,949811602,2000-02-06 04:33:22
4,2002,3.0,949895907,2000-02-07 03:58:27
4,2003,2.0,949918970,2000-02-07 10:22:50
4,2005,5.0,949896070,2000-02-07 04:01:10
4,2014,4.0,949919454,2000-02-07 10:30:54
4,2018,5.0,949778771,2000-02-05 19:26:11
4,2020,4.0,949811738,2000-02-06 04:35:38
4,2021,4.0,949896114,2000-02-07 04:01:54
4,2033,4.0,949982239,2000-02-08 03:57:19
4,2034,4.0,949896183,2000-02-07 04:03:03
4,2046,5.0,949810618,2000-02-06 04:16:58
4,2054,3.0,949896114,2000-02-07 04:01:54
4,2064,5.0,949918648,2000-02-07 10:17:28
4,2078,5.0,949949444,2000-02-07 18:50:44
4,2080,5.0,949919306,2000-02-07 10:28:26
4,2081,4.0,949982239,2000-02-08 03:57:19
4,2085,5.0,949949444,2000-02-07 18:50:44
4,2086,5.0,949896114,2000-02-07 04:01:54
4,2087,5.0,949949638,2000-02-07 18:53:58
4,2091,5.0,949896183,2000-02-07 04:03:03
4,2094,4.0,949920028,2000-02-07 10:40:28
4,2096,5.0,949949538,2000-02-07 18:52:18
4,2100,5.0,949896114,2000-02-07 04:01:54
4,2102,5.0,949949396,2000-02-07 18:49:56
4,2105,4.0,949896114,2000-02-07 04:01:54
4,2109,5.0,949919399,2000-02-07 10:29:59
4,2110,3.0,949896309,2000-02-07 04:05:09
4,2114,5.0,949918927,2000-02-07 10:22:07
4,2115,5.0,949918994,2000-02-07 10:23:14
4,2124,4.0,949919763,2000-02-07 10:36:03
4,2140,5.0,949896070,2000-02-07 04:01:10
4,2141,4.0,949982239,2000-02-08 03:57:19
4,2143,4.0,949896114,2000-02-07 04:01:54
4,2144,5.0,949811603,2000-02-06 04:33:23
4,2161,5.0,949896070,2000-02-07 04:01:10
4,2174,5.0,949896070,2000-02-07 04:01:10
4,2193,3.0,949896070,2000-02-07 04:01:10
4,2194,5.0,949918764,2000-02-07 10:19:24
4,2248,4.0,949811559,2000-02-06 04:32:39
4,2263,3.0,949896309,2000-02-07 04:05:09
4,2268,5.0,949895772,2000-02-07 03:56:12
4,2289,5.0,949919556,2000-02-07 10:32:36
4,2348,4.0,949918927,2000-02-07 10:22:07
4,2371,4.0,949811603,2000-02-06 04:33:23
4,2403,4.0,949918994,2000-02-07 10:23:14
4,2406,5.0,949918994,2000-02-07 10:23:14
4,2409,4.0,949810302,2000-02-06 04:11:42
4,2454,5.0,949982274,2000-02-08 03:57:54
4,2467,5.0,949918875,2000-02-07 10:21:15
4,2551,4.0,949896275,2000-02-07 04:04:35
4,2616,1.0,949895993,2000-02-07 03:59:53
4,2628,5.0,949810582,2000-02-06 04:16:22
4,2640,5.0,949810261,2000-02-06 04:11:01
4,2659,3.0,949918671,2000-02-07 10:17:51
4,2683,4.0,949896497,2000-02-07 04:08:17
4,2699,4.0,949896497,2000-02-07 04:08:17
4,2716,5.0,949811523,2000-02-06 04:32:03
4,2723,5.0,949810582,2000-02-06 04:16:22
4,2734,4.0,949778714,2000-02-05 19:25:14
4,2770,1.0,949896521,2000-02-07 04:08:41
4,2788,5.0,949919399,2000-02-07 10:29:59
4,2791,5.0,949811490,2000-02-06 04:31:30
4,2795,4.0,949811603,2000-02-06 04:33:23
4,2797,5.0,949896070,2000-02-07 04:01:10
4,2804,5.0,949811738,2000-02-06 04:35:38
4,2822,3.0,949811230,2000-02-06 04:27:10
4,2867,3.0,949918875,2000-02-07 10:21:15
4,2872,5.0,949896114,2000-02-07 04:01:54
4,2877,5.0,949896377,2000-02-07 04:06:17
4,2902,2.0,949896309,2000-02-07 04:05:09
4,2903,1.0,949896309,2000-02-07 04:05:09
4,2916,4.0,949810534,2000-02-06 04:15:34
4,2918,5.0,949811559,2000-02-06 04:32:39
4,2968,5.0,949896070,2000-02-07 04:01:10
4,2986,3.0,949896015,2000-02-07 04:00:15
4,2987,5.0,949918807,2000-02-07 10:20:07
4,2991,5.0,949810261,2000-02-06 04:11:01
4,3016,3.0,949896543,2000-02-07 04:09:03
4,3034,5.0,949949444,2000-02-07 18:50:44
4,3039,4.0,949811559,2000-02-06 04:32:39
4,3040,5.0,949919419,2000-02-07 10:30:19
4,3060,5.0,949919656,2000-02-07 10:34:16
4,3071,4.0,949918715,2000-02-07 10:18:35
4,3101,4.0,949896275,2000-02-07 04:04:35
4,3104,4.0,949811603,2000-02-06 04:33:23
4,3108,5.0,949919738,2000-02-07 10:35:38
4,3169,4.0,949918904,2000-02-07 10:21:44
4,3208,2.0,949778946,2000-02-05 19:29:06
4,3210,4.0,949811523,2000-02-06 04:32:03
4,3251,5.0,949918970,2000-02-07 10:22:50
4,3255,4.0,949919738,2000-02-07 10:35:38
4,3263,3.0,949919845,2000-02-07 10:37:25
4,3265,5.0,949895732,2000-02-07 03:55:32
4,4006,2.0,949982238,2000-02-08 03:57:18
5,3,4.0,1163374957,2006-11-12 23:42:37
5,39,4.0,1163374952,2006-11-12 23:42:32
5,104,4.0,1163374639,2006-11-12 23:37:19
5,141,4.0,1163374242,2006-11-12 23:30:42
5,150,4.0,1163374404,2006-11-12 23:33:24
5,231,3.5,1163373762,2006-11-12 23:22:42
5,277,4.5,1163373208,2006-11-12 23:13:28
5,344,3.5,1163373636,2006-11-12 23:20:36
5,356,4.0,1163374152,2006-11-12 23:29:12
5,364,4.0,1163373752,2006-11-12 23:22:32
5,367,4.0,1163373755,2006-11-12 23:22:35
5,377,4.0,1163373610,2006-11-12 23:20:10
5,440,4.0,1163374477,2006-11-12 23:34:37
5,500,4.5,1163373718,2006-11-12 23:21:58
5,586,4.0,1163374392,2006-11-12 23:33:12
5,588,3.5,1163373551,2006-11-12 23:19:11
5,595,4.0,1163374190,2006-11-12 23:29:50
5,597,5.0,1163373711,2006-11-12 23:21:51
5,788,3.5,1163374993,2006-11-12 23:43:13
5,858,2.5,1163373651,2006-11-12 23:20:51
5,903,3.5,1163373135,2006-11-12 23:12:15
5,919,4.0,1163374286,2006-11-12 23:31:26
5,1022,4.0,1163373316,2006-11-12 23:15:16
5,1035,5.0,1163373103,2006-11-12 23:11:43
5,1193,3.0,1163374173,2006-11-12 23:29:33
5,1221,2.5,1163374239,2006-11-12 23:30:39
5,1247,4.0,1163374582,2006-11-12 23:36:22
5,1307,4.0,1163374495,2006-11-12 23:34:55
5,1380,5.0,1163373044,2006-11-12 23:10:44
5,1393,3.5,1163374165,2006-11-12 23:29:25
5,1485,4.5,1163374608,2006-11-12 23:36:48
5,1544,3.5,1163374562,2006-11-12 23:36:02
5,1682,4.0,1163374214,2006-11-12 23:30:14
5,1721,4.0,1163373744,2006-11-12 23:22:24
5,1777,4.0,1163374601,2006-11-12 23:36:41
5,1784,4.5,1163374251,2006-11-12 23:30:51
5,1923,4.5,1163373726,2006-11-12 23:22:06
5,1961,4.0,1163373675,2006-11-12 23:21:15
5,1968,4.0,1163374324,2006-11-12 23:32:04
5,1997,3.5,1163374593,2006-11-12 23:36:33
5,2023,1.5,1163373188,2006-11-12 23:13:08
5,2081,5.0,1163373109,2006-11-12 23:11:49
5,2273,4.0,1163373276,2006-11-12 23:14:36
5,2294,4.0,1163373251,2006-11-12 23:14:11
5,2355,3.5,1163374184,2006-11-12 23:29:44
5,2424,4.0,1163373193,2006-11-12 23:13:13
5,2502,3.5,1163374290,2006-11-12 23:31:30
5,2683,4.0,1163373679,2006-11-12 23:21:19
5,2694,4.5,1163373293,2006-11-12 23:14:53
5,2706,4.0,1163374246,2006-11-12 23:30:46
5,2762,3.5,1163373743,2006-11-12 23:22:23
5,2770,3.5,1163374947,2006-11-12 23:42:27
5,2918,3.5,1163374278,2006-11-12 23:31:18
5,2997,3.5,1163374127,2006-11-12 23:28:47
5,3114,3.5,1163374263,2006-11-12 23:31:03
5,3176,3.5,1163374408,2006-11-12 23:33:28
5,3408,4.0,1163374137,2006-11-12 23:28:57
5,3753,3.5,1163373148,2006-11-12 23:12:28
5,3897,4.5,1163374235,2006-11-12 23:30:35
5,3948,3.5,1163374198,2006-11-12 23:29:58
5,4014,4.0,1163373273,2006-11-12 23:14:33
5,4018,4.0,1163375025,2006-11-12 23:43:45
5,4022,3.5,1163373696,2006-11-12 23:21:36
5,4025,4.5,1163375145,2006-11-12 23:45:45
5,4306,3.5,1163374103,2006-11-12 23:28:23
5,4308,3.5,1163374354,2006-11-12 23:32:34
5,4447,4.5,1163375033,2006-11-12 23:43:53
5,4718,3.5,1163375131,2006-11-12 23:45:31
5,4963,3.0,1163373548,2006-11-12 23:19:08
5,4995,4.5,1163373616,2006-11-12 23:20:16
5,5266,3.5,1163374995,2006-11-12 23:43:15
5,5299,4.5,1163373299,2006-11-12 23:14:59
5,5349,4.5,1163373606,2006-11-12 23:20:06
5,5464,4.0,1163374443,2006-11-12 23:34:03
5,5669,3.5,1163374206,2006-11-12 23:30:06
5,5679,4.5,1163374389,2006-11-12 23:33:09
5,5816,3.0,1163373688,2006-11-12 23:21:28
5,5995,4.0,1163374533,2006-11-12 23:35:33
5,6218,3.5,1163374491,2006-11-12 23:34:51
5,6373,4.0,1163374572,2006-11-12 23:36:12
5,6377,4.0,1163373626,2006-11-12 23:20:26
5,6502,4.0,1163374455,2006-11-12 23:34:15
5,6711,2.5,1163373238,2006-11-12 23:13:58
5,6942,4.0,1163374511,2006-11-12 23:35:11
5,8376,4.0,1163374742,2006-11-12 23:39:02
5,8464,4.0,1163374381,2006-11-12 23:33:01
5,8622,3.5,1163374118,2006-11-12 23:28:38
5,8636,4.5,1163373593,2006-11-12 23:19:53
5,8644,4.0,1163374426,2006-11-12 23:33:46
5,30707,4.5,1163374340,2006-11-12 23:32:20
5,30749,4.5,1163374702,2006-11-12 23:38:22
5,30793,3.5,1163374177,2006-11-12 23:29:37
5,33166,5.0,1163374211,2006-11-12 23:30:11
5,33679,4.0,1163374517,2006-11-12 23:35:17
5,34162,4.5,1163374227,2006-11-12 23:30:27
5,35836,4.0,1163374275,2006-11-12 23:31:15
5,40819,4.5,1163374283,2006-11-12 23:31:23
5,41566,4.0,1163374144,2006-11-12 23:29:04
5,41569,4.0,1163374167,2006-11-12 23:29:27
5,48385,4.5,1163374357,2006-11-12 23:32:37
6,111,4.0,1109258212,2005-02-24 15:16:52
6,158,2.0,1108134263,2005-02-11 15:04:23
6,173,2.0,1109258228,2005-02-24 15:17:08
6,293,5.0,1108134539,2005-02-11 15:08:59
6,596,4.0,1108134269,2005-02-11 15:04:29
6,903,4.0,1108134299,2005-02-11 15:04:59
6,1204,5.0,1108134266,2005-02-11 15:04:26
6,1250,4.5,1108134284,2005-02-11 15:04:44
6,1259,4.5,1109258196,2005-02-24 15:16:36
6,1276,4.5,1108134309,2005-02-11 15:05:09
6,1285,4.5,1108134339,2005-02-11 15:05:39
6,1358,2.0,1109258181,2005-02-24 15:16:21
6,1639,2.0,1109258179,2005-02-24 15:16:19
6,1687,2.0,1109258281,2005-02-24 15:18:01
6,1747,2.0,1109258194,2005-02-24 15:16:34
6,1876,0.5,1108134334,2005-02-11 15:05:34
6,1909,3.0,1108134344,2005-02-11 15:05:44
6,2001,3.0,1108134289,2005-02-11 15:04:49
6,2019,4.0,1109258270,2005-02-24 15:17:50
6,2072,4.0,1109258285,2005-02-24 15:18:05
6,2174,4.0,1109258175,2005-02-24 15:16:15
6,2502,3.5,1108134291,2005-02-11 15:04:51
6,2528,3.0,1109258245,2005-02-24 15:17:25
6,2529,4.0,1108134293,2005-02-11 15:04:53
6,2571,1.0,1109258202,2005-02-24 15:16:42
6,2657,2.0,1108134271,2005-02-11 15:04:31
6,2692,4.0,1108134274,2005-02-11 15:04:34
6,2723,3.0,1109258257,2005-02-24 15:17:37
6,2761,4.5,1108134545,2005-02-11 15:09:05
6,2890,3.0,1109258199,2005-02-24 15:16:39
6,3052,1.0,1108134337,2005-02-11 15:05:37
6,3114,4.0,1109258183,2005-02-24 15:16:23
6,3300,3.5,1109258250,2005-02-24 15:17:30
6,3751,1.5,1109258190,2005-02-24 15:16:30
6,4641,1.5,1109258217,2005-02-24 15:16:57
6,4975,1.5,1109258226,2005-02-24 15:17:06
6,5952,5.0,1108134311,2005-02-11 15:05:11
6,7090,3.0,1108134534,2005-02-11 15:08:54
6,7153,5.0,1108134519,2005-02-11 15:08:39
6,7361,4.0,1108134524,2005-02-11 15:08:44
6,8368,3.5,1108134526,2005-02-11 15:08:46
6,8636,4.0,1108134537,2005-02-11 15:08:57
6,8784,3.0,1108134531,2005-02-11 15:08:51
6,8874,4.5,1108134521,2005-02-11 15:08:41
7,1,3.0,851866703,1996-12-29 13:38:23
7,10,3.0,851869035,1996-12-29 14:17:15
7,21,3.0,851867289,1996-12-29 13:48:09
7,31,3.0,851868750,1996-12-29 14:12:30
7,34,4.0,851867861,1996-12-29 13:57:41
7,40,4.0,851866901,1996-12-29 13:41:41
7,104,3.0,851866744,1996-12-29 13:39:04
7,110,5.0,851868188,1996-12-29 14:03:08
7,112,4.0,851866720,1996-12-29 13:38:40
7,141,4.0,851866704,1996-12-29 13:38:24
7,151,4.0,851868206,1996-12-29 14:03:26
7,198,2.0,851868704,1996-12-29 14:11:44
7,207,3.0,851868705,1996-12-29 14:11:45
7,260,5.0,851869062,1996-12-29 14:17:42
7,272,3.0,851868188,1996-12-29 14:03:08
7,316,2.0,851869161,1996-12-29 14:19:21
7,318,5.0,851868187,1996-12-29 14:03:07
7,329,3.0,851868524,1996-12-29 14:08:44
7,333,3.0,851867345,1996-12-29 13:49:05
7,345,3.0,851867621,1996-12-29 13:53:41
7,355,3.0,851867941,1996-12-29 13:59:01
7,356,3.0,851868188,1996-12-29 14:03:08
7,357,3.0,851867436,1996-12-29 13:50:36
7,364,3.0,851868020,1996-12-29 14:00:20
7,367,3.0,851867790,1996-12-29 13:56:30
7,377,3.0,851869291,1996-12-29 14:21:31
7,380,4.0,851869291,1996-12-29 14:21:31
7,480,4.0,851869161,1996-12-29 14:19:21
7,500,3.0,851867669,1996-12-29 13:54:29
7,534,4.0,851868246,1996-12-29 14:04:06
7,539,3.0,851867688,1996-12-29 13:54:48
7,541,4.0,851869035,1996-12-29 14:17:15
7,551,4.0,851868019,1996-12-29 14:00:19
7,588,4.0,851868044,1996-12-29 14:00:44
7,589,3.0,851869140,1996-12-29 14:19:00
7,590,4.0,851868186,1996-12-29 14:03:06
7,592,3.0,851868863,1996-12-29 14:14:23
7,594,4.0,851868020,1996-12-29 14:00:20
7,595,3.0,851868044,1996-12-29 14:00:44
7,610,3.0,851868074,1996-12-29 14:01:14
7,671,4.0,851866806,1996-12-29 13:40:06
7,708,3.0,851866744,1996-12-29 13:39:04
